evaluation_period,group_type,group_value,model,n,mae,rmse,wape,smape,uncensored_n
2024-06-26 to 2024-07-02,third_category,131,xgb_observed_sales,84,0.3141156157780261,0.4084916724530464,0.43519234249305944,0.5228404532807106,45
2024-06-26 to 2024-07-02,third_category,131,xgb_stockout_aware,84,0.301014083183947,0.3967103460966127,0.4170407881816188,0.49279505315569483,45
2024-06-26 to 2024-07-02,third_category,133,seasonal_naive,14,0.27214285714285713,0.34982648760288493,0.7485265225933201,0.6549517080572981,12
2024-06-26 to 2024-07-02,third_category,133,xgb_observed_sales,14,0.18906820740018573,0.23607189246091956,0.5200304329278193,0.4941133637682678,12
2024-06-26 to 2024-07-02,third_category,133,xgb_stockout_aware,14,0.1805978330544063,0.22367784271861263,0.4967327431751843,0.47822589470977345,12
2024-06-26 to 2024-07-02,third_category,135,seasonal_naive,7,0.10999999999999999,0.1458472782448427,0.18075117370892013,0.19670605084138917,4
2024-06-26 to 2024-07-02,third_category,135,xgb_observed_sales,7,0.11528468336377827,0.14189252753279494,0.18943492571512857,0.18841864119747082,4
2024-06-26 to 2024-07-02,third_category,135,xgb_stockout_aware,7,0.10761837584631784,0.13256140939070143,0.17683770678972413,0.17674208891811313,4
2024-06-26 to 2024-07-02,third_category,139,seasonal_naive,28,0.30714285714285705,0.38452196667699345,0.5931034482758619,0.7821484537871092,28
2024-06-26 to 2024-07-02,third_category,139,xgb_observed_sales,28,0.250665693623679,0.30212245763261264,0.4840440980319319,0.6200136192145453,28
2024-06-26 to 2024-07-02,third_category,139,xgb_stockout_aware,28,0.25226604299885885,0.29909740943188734,0.4871344278598654,0.6267121110172138,28
2024-06-26 to 2024-07-02,third_category,140,seasonal_naive,49,0.4893877551020409,0.6669761186557903,0.6894767107533066,0.7576618864591949,18
2024-06-26 to 2024-07-02,third_category,140,xgb_observed_sales,49,0.31711587677196584,0.39417864055646945,0.4467704991899461,0.5408645447830167,18
2024-06-26 to 2024-07-02,third_category,140,xgb_stockout_aware,49,0.33124743349698127,0.4207901260865969,0.46667982292559174,0.5295572790375805,18
2024-06-26 to 2024-07-02,third_category,142,seasonal_naive,63,0.5123809523809524,0.6502722262667907,0.5450861195542047,0.7162456394043384,38
2024-06-26 to 2024-07-02,third_category,142,xgb_observed_sales,63,0.35682021381363044,0.4806451570155,0.37959597214216007,0.4535680371751534,38
2024-06-26 to 2024-07-02,third_category,142,xgb_stockout_aware,63,0.3417342741527255,0.45352857260845886,0.363547100162474,0.4404803687504611,38
2024-06-26 to 2024-07-02,third_category,143,seasonal_naive,14,0.2928571428571428,0.4008918628686366,0.8541666666666666,0.8979730353679933,11
2024-06-26 to 2024-07-02,third_category,143,xgb_observed_sales,14,0.19242793555770601,0.2273533696668303,0.5612481453766426,0.7132409179119542,11
2024-06-26 to 2024-07-02,third_category,143,xgb_stockout_aware,14,0.17183122847761426,0.2066651734321996,0.5011744163930416,0.6560517660816495,11
2024-06-26 to 2024-07-02,third_category,147,seasonal_naive,7,0.49999999999999994,0.7299706452023553,0.7446808510638298,0.482070359308211,7
2024-06-26 to 2024-07-02,third_category,147,xgb_observed_sales,7,0.1876799208777292,0.22258851387062636,0.27952328641363927,0.281131450593865,7
2024-06-26 to 2024-07-02,third_category,147,xgb_stockout_aware,7,0.16205120086669922,0.19463594079582774,0.24135285235465845,0.25145842545115643,7
2024-06-26 to 2024-07-02,third_category,149,seasonal_naive,126,1.2468253968253966,1.6732489069955805,0.388092885375494,0.5068272297386107,81
2024-06-26 to 2024-07-02,third_category,149,xgb_observed_sales,126,1.2596788181672018,1.7817274713768747,0.39209370328326937,0.47045834347121485,81
2024-06-26 to 2024-07-02,third_category,149,xgb_stockout_aware,126,1.151740543426029,1.632490483857235,0.3584963153944656,0.4304050906315392,81
2024-06-26 to 2024-07-02,third_category,150,seasonal_naive,7,0.34285714285714286,0.41747540560578456,0.32,0.4378716521573665,6
2024-06-26 to 2024-07-02,third_category,150,xgb_observed_sales,7,0.44198175498417447,0.5550836940945146,0.41251630465189615,0.499840179533463,6
2024-06-26 to 2024-07-02,third_category,150,xgb_stockout_aware,7,0.433384006364005,0.557260456282846,0.4044917392730713,0.4999967218688581,6
2024-06-26 to 2024-07-02,third_category,151,seasonal_naive,14,0.5499999999999999,0.664938235584973,1.0,1.7142857142857142,12
2024-06-26 to 2024-07-02,third_category,151,xgb_observed_sales,14,0.26306455433368686,0.3111697191540069,0.4782991896976125,0.635969810550696,12
2024-06-26 to 2024-07-02,third_category,151,xgb_stockout_aware,14,0.29526857222829545,0.3424819095510386,0.5368519495059918,0.6571004866099891,12
2024-06-26 to 2024-07-02,third_category,152,seasonal_naive,7,1.257142857142857,1.4202615453298935,1.0864197530864197,1.2714739229024943,7
2024-06-26 to 2024-07-02,third_category,152,xgb_observed_sales,7,0.6621447460991996,0.8433100666003449,0.5722238546536292,0.7499601416785148,7
2024-06-26 to 2024-07-02,third_category,152,xgb_stockout_aware,7,0.6468680160386222,0.8158989412073179,0.5590217422555994,0.7487465861706958,7
2024-06-26 to 2024-07-02,third_category,153,seasonal_naive,7,0.2285714285714286,0.297609523657138,0.34782608695652173,0.33664747950462237,6
2024-06-26 to 2024-07-02,third_category,153,xgb_observed_sales,7,0.18695309843335833,0.20947726418583376,0.284493845442067,0.28902179009453854,6
2024-06-26 to 2024-07-02,third_category,153,xgb_stockout_aware,7,0.16926494325910296,0.18988230737717632,0.25757708756820014,0.2589912198866753,6
2024-06-26 to 2024-07-02,third_category,154,seasonal_naive,413,0.6815980629539952,0.9121854660403256,0.598299681190223,0.6308784756771163,404
2024-06-26 to 2024-07-02,third_category,154,xgb_observed_sales,413,0.4636526599057361,0.6071900065284348,0.4069894761765546,0.4685043539967196,404
2024-06-26 to 2024-07-02,third_category,154,xgb_stockout_aware,413,0.4958337995821281,0.6576566651194112,0.43523774543553423,0.4820151989577126,404
2024-06-26 to 2024-07-02,third_category,156,seasonal_naive,91,0.2895604395604396,0.3670359445822502,0.47298510141805783,0.6548760517686768,51
2024-06-26 to 2024-07-02,third_category,156,xgb_observed_sales,91,0.23636318597164785,0.2994977434523161,0.3860895696180211,0.47987838418125983,51
2024-06-26 to 2024-07-02,third_category,156,xgb_stockout_aware,91,0.231467035982635,0.2930335683678899,0.37809190943133697,0.451923480221215,51
2024-06-26 to 2024-07-02,third_category,157,seasonal_naive,14,0.6357142857142856,0.7392080704568718,0.31560283687943264,0.3423114091726869,8
2024-06-26 to 2024-07-02,third_category,157,xgb_observed_sales,14,0.42566719395773756,0.5320958533685289,0.2113241388442669,0.2190976630010833,8
2024-06-26 to 2024-07-02,third_category,157,xgb_stockout_aware,14,0.37841056074414936,0.4595392313728143,0.18786339895099616,0.19248819787901522,8
2024-06-26 to 2024-07-02,third_category,158,seasonal_naive,7,0.17142857142857143,0.22038926600773587,0.3636363636363636,0.44421768707482995,3
2024-06-26 to 2024-07-02,third_category,158,xgb_observed_sales,7,0.15608707836696079,0.19312340318083163,0.33109380259658344,0.374687719754116,3
2024-06-26 to 2024-07-02,third_category,158,xgb_stockout_aware,7,0.17524607181549073,0.19938934768119224,0.3717340917298288,0.4335285317962594,3
2024-06-26 to 2024-07-02,third_category,159,seasonal_naive,14,0.25285714285714284,0.3390322361411333,0.6968503937007875,0.6246275134979454,10
2024-06-26 to 2024-07-02,third_category,159,xgb_observed_sales,14,0.19145454219409394,0.2394589255897457,0.5276306280939598,0.5286189187838836,10
2024-06-26 to 2024-07-02,third_category,159,xgb_stockout_aware,14,0.1753246153252465,0.22273842411218586,0.48317807373099436,0.5033193260560289,10
2024-06-26 to 2024-07-02,third_category,160,seasonal_naive,14,0.47285714285714286,0.5875129177911143,0.7290748898678414,0.8552875695732839,10
2024-06-26 to 2024-07-02,third_category,160,xgb_observed_sales,14,0.33903939604759203,0.41208870647358564,0.5227479674742608,0.5898368329287159,10
2024-06-26 to 2024-07-02,third_category,160,xgb_stockout_aware,14,0.37215717145374827,0.45700629834193773,0.573810616778907,0.610754046302528,10
2024-06-26 to 2024-07-02,third_category,161,seasonal_naive,21,0.26666666666666666,0.34914862437758787,0.35220125786163514,0.37912542997672705,15
2024-06-26 to 2024-07-02,third_category,161,xgb_observed_sales,21,0.250106930732727,0.311401700766987,0.33032990851492244,0.35895451782279836,15
2024-06-26 to 2024-07-02,third_category,161,xgb_stockout_aware,21,0.24714033149537587,0.3041228079918987,0.3264117585787983,0.3594543033953704,15
2024-06-26 to 2024-07-02,third_category,165,seasonal_naive,14,0.4428571428571429,0.5756983337031395,1.7222222222222223,1.2759634156692978,12
2024-06-26 to 2024-07-02,third_category,165,xgb_observed_sales,14,0.343351286649704,0.3745046148860311,1.3352550036377375,1.165604465702938,12
2024-06-26 to 2024-07-02,third_category,165,xgb_stockout_aware,14,0.3655099264213017,0.40259316281144036,1.4214274916383955,1.1950072246626924,12
2024-06-26 to 2024-07-02,third_category,166,seasonal_naive,56,0.7276785714285714,1.0273466169840495,0.45972472924187724,0.4590347785494047,48
2024-06-26 to 2024-07-02,third_category,166,xgb_observed_sales,56,0.4092356351017952,0.5363928031163852,0.2585423687466215,0.29480711457315384,48
2024-06-26 to 2024-07-02,third_category,166,xgb_stockout_aware,56,0.4226438387376921,0.5649241766434975,0.2670132555202026,0.2947106403236906,48
2024-06-26 to 2024-07-02,third_category,167,seasonal_naive,28,0.4035714285714285,0.6020797289396148,0.6726190476190476,0.8022540991395274,11
2024-06-26 to 2024-07-02,third_category,167,xgb_observed_sales,28,0.3316094587956156,0.4674345770887395,0.552682431326026,0.5998070209522293,11
2024-06-26 to 2024-07-02,third_category,167,xgb_stockout_aware,28,0.35591260365077426,0.5264896490810757,0.5931876727512904,0.5778569427522663,11
2024-06-26 to 2024-07-02,third_category,168,seasonal_naive,28,0.2621428571428572,0.32376137597222526,0.5373352855051245,0.6351878258613268,13
2024-06-26 to 2024-07-02,third_category,168,xgb_observed_sales,28,0.19028901768582207,0.2294148440040487,0.3900506951100306,0.4751994441960152,13
2024-06-26 to 2024-07-02,third_category,168,xgb_stockout_aware,28,0.19478000628096717,0.2419419135319753,0.39925623542218747,0.46813724358092673,13
2024-06-26 to 2024-07-02,third_category,169,seasonal_naive,7,0.35714285714285715,0.4456135417280635,0.6756756756756757,0.603593399082121,7
2024-06-26 to 2024-07-02,third_category,169,xgb_observed_sales,7,0.30306885072163176,0.3899810433329417,0.5733735013652492,0.6457374188238071,7
2024-06-26 to 2024-07-02,third_category,169,xgb_stockout_aware,7,0.30716956257820127,0.40063334791905747,0.581131604877678,0.6525514935301179,7
2024-06-26 to 2024-07-02,third_category,170,seasonal_naive,56,0.3723214285714286,0.4833864913296606,0.3773072747014115,0.4341926854051485,38
2024-06-26 to 2024-07-02,third_category,170,xgb_observed_sales,56,0.3237487333480801,0.40413754113809514,0.32808413079067106,0.4081881236827388,38
2024-06-26 to 2024-07-02,third_category,170,xgb_stockout_aware,56,0.3123696092835494,0.3839835071093108,0.3165526261288231,0.3887324724390531,38
2024-06-26 to 2024-07-02,third_category,172,seasonal_naive,77,0.37311688311688324,0.5270464135898489,0.4409823484267077,0.473474675822494,51
2024-06-26 to 2024-07-02,third_category,172,xgb_observed_sales,77,0.2917574305038948,0.44364229894676066,0.34482459169301455,0.37188048378531796,51
2024-06-26 to 2024-07-02,third_category,172,xgb_stockout_aware,77,0.28743401943863217,0.448988264412357,0.3397148042482682,0.36556857204244564,51
2024-06-26 to 2024-07-02,third_category,174,seasonal_naive,21,0.2542857142857143,0.30601898478300177,0.3492478744277306,0.4136062187934457,13
2024-06-26 to 2024-07-02,third_category,174,xgb_observed_sales,21,0.22567657953216916,0.2912728307545309,0.3099547527910761,0.33137010633985386,13
2024-06-26 to 2024-07-02,third_category,174,xgb_stockout_aware,21,0.2167596968582698,0.26624325892095463,0.29770788973339873,0.32086906694900436,13
2024-06-26 to 2024-07-02,third_category,177,seasonal_naive,56,0.32821428571428574,0.42729213827143064,0.6471830985915494,0.8930025958297813,28
2024-06-26 to 2024-07-02,third_category,177,xgb_observed_sales,56,0.2265345778422696,0.2896532149454891,0.4466878999706725,0.6877129107713201,28
2024-06-26 to 2024-07-02,third_category,177,xgb_stockout_aware,56,0.26336184544222696,0.3267622251394556,0.51930504735087,0.6951502216289516,28
2024-06-26 to 2024-07-02,third_category,179,seasonal_naive,35,0.3891428571428572,0.5463750674085653,0.3891428571428572,0.530634789181529,14
2024-06-26 to 2024-07-02,third_category,179,xgb_observed_sales,35,0.33260261705943517,0.45160941545240463,0.33260261705943517,0.37994721672621684,14
2024-06-26 to 2024-07-02,third_category,179,xgb_stockout_aware,35,0.3356196776458195,0.4574026741753956,0.3356196776458195,0.3837552371093533,14
2024-06-26 to 2024-07-02,third_category,180,seasonal_naive,140,0.4712142857142857,0.5830860019879449,0.5604451618384164,0.6932170393336585,85
2024-06-26 to 2024-07-02,third_category,180,xgb_observed_sales,140,0.31859407616513113,0.42316720537418356,0.37892422617550214,0.5118011751562588,85
2024-06-26 to 2024-07-02,third_category,180,xgb_stockout_aware,140,0.3268134168641908,0.4260782623557067,0.38870001156220124,0.5132681375755838,85
2024-06-26 to 2024-07-02,third_category,181,seasonal_naive,210,0.46985714285714286,0.6240150333964414,0.7688771136912647,0.9333050253247447,136
2024-06-26 to 2024-07-02,third_category,181,xgb_observed_sales,210,0.3833704897278831,0.5180635084039137,0.6273498234462358,0.7537316647276093,136
2024-06-26 to 2024-07-02,third_category,181,xgb_stockout_aware,210,0.3955468144189743,0.5069061813675458,0.6472752359384758,0.7264217361509446,136
2024-06-26 to 2024-07-02,third_category,183,seasonal_naive,21,0.30952380952380953,0.3946064947695181,0.5701754385964913,0.9660817806290183,11
2024-06-26 to 2024-07-02,third_category,183,xgb_observed_sales,21,0.29879984990471886,0.3726981125519989,0.5504207761402716,0.9328721572092489,11
2024-06-26 to 2024-07-02,third_category,183,xgb_stockout_aware,21,0.3308859058788845,0.3965973937390673,0.609526668724261,0.8521969312826401,11
2024-06-26 to 2024-07-02,third_category,184,seasonal_naive,42,2.8000000000000003,3.324726984852971,0.10906055828619124,0.11318253486439665,35
2024-06-26 to 2024-07-02,third_category,184,xgb_observed_sales,42,3.8323931103660946,4.800707443999555,0.14927247578167113,0.16039483009153338,35
2024-06-26 to 2024-07-02,third_category,184,xgb_stockout_aware,42,3.1380278451102117,4.078321686178128,0.12222681025190475,0.12487012140868867,35
2024-06-26 to 2024-07-02,third_category,186,seasonal_naive,7,0.11857142857142855,0.20032117069489042,0.36563876651982363,0.35538296290175986,6
2024-06-26 to 2024-07-02,third_category,186,xgb_observed_sales,7,0.17615424036979674,0.20835098111394168,0.5432069086293291,0.5340951250813963,6
2024-06-26 to 2024-07-02,third_category,186,xgb_stockout_aware,7,0.14941977926662992,0.17926867613372827,0.4607658391481979,0.48017004521926304,6
2024-06-26 to 2024-07-02,third_category,188,seasonal_naive,63,0.43793650793650796,0.5636629072556336,0.37532308529451763,0.48338408997366944,38
2024-06-26 to 2024-07-02,third_category,188,xgb_observed_sales,63,0.3577199649810791,0.44835265265180446,0.3065754019018906,0.3432760936011877,38
2024-06-26 to 2024-07-02,third_category,188,xgb_stockout_aware,63,0.36568487651764403,0.4538353623718585,0.31340154020693195,0.3471387731237798,38
2024-06-26 to 2024-07-02,third_category,189,seasonal_naive,14,0.45,0.5378528742004771,0.7974683544303798,1.1032946511938106,4
2024-06-26 to 2024-07-02,third_category,189,xgb_observed_sales,14,0.2756384841033391,0.3540405184839738,0.4884732629679427,0.604244524080779,4
2024-06-26 to 2024-07-02,third_category,189,xgb_stockout_aware,14,0.28883849254676275,0.3556626435329829,0.5118656829942632,0.5954823781305659,4
2024-06-26 to 2024-07-02,third_category,190,seasonal_naive,7,0.32714285714285707,0.37994360483780065,0.36349206349206337,0.6063132367538243,4
2024-06-26 to 2024-07-02,third_category,190,xgb_observed_sales,7,0.35220768621989657,0.46377367703633177,0.3913418735776628,0.39839557784182544,4
2024-06-26 to 2024-07-02,third_category,190,xgb_stockout_aware,7,0.34738084248134066,0.45594185818807487,0.38597871386815624,0.3879764690824427,4
2024-06-26 to 2024-07-02,third_category,191,seasonal_naive,7,0.1285714285714286,0.18126539343499315,0.2368421052631579,0.2209940435504345,3
2024-06-26 to 2024-07-02,third_category,191,xgb_observed_sales,7,0.13385679977280754,0.14435212307784911,0.24657831537096128,0.25581187826593915,3
2024-06-26 to 2024-07-02,third_category,191,xgb_stockout_aware,7,0.1224280561719622,0.13676201834654036,0.22552536663256198,0.24529571971391503,3
2024-06-26 to 2024-07-02,third_category,192,seasonal_naive,21,0.35714285714285704,0.45825756949558394,0.7575757575757575,0.9465883323026179,15
2024-06-26 to 2024-07-02,third_category,192,xgb_observed_sales,21,0.25574042981579187,0.3246648660301558,0.5424796996092556,0.6006300244360061,15
